date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-02-11,California,State,Beta,0.0,0.0,0.0,0.0
2021-02-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-11,California,State,Delta,0.0,0.0,0.14285714285,0.032414910859
2021-02-11,California,State,Epsilon,361.0,70.37,313.28571428571,71.085899513776
2021-02-11,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-11,California,State,Total,513.0,100.0,440.71428571428,100.0
2021-02-11,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-11,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-12,California,State,Epsilon,297.0,72.62,329.0,71.766905578062
2021-02-12,California,State,Other,85.0,20.78,110.0,23.99501402306
2021-02-12,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-12,California,State,Delta,0.0,0.0,0.14285714285,0.031162355874
2021-02-12,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-12,California,State,Total,409.0,100.0,458.42857142857,100.0
2021-02-12,California,State,Alpha,26.0,6.36,19.14285714285,4.17575568713
2021-02-12,California,State,Beta,1.0,0.24,0.14285714285,0.031162355874
2021-02-12,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-12,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-13,California,State,Epsilon,210.0,68.18,320.28571428571,71.583652618135
2021-02-13,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-13,California,State,Delta,0.0,0.0,0.14285714285,0.031928480204
2021-02-13,California,State,Total,308.0,100.0,447.42857142857,100.0
2021-02-13,California,State,Beta,0.0,0.0,0.14285714285,0.031928480204
2021-02-13,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-13,California,State,Alpha,28.0,9.09,21.0,4.693486590038
2021-02-13,California,State,Other,70.0,22.73,105.85714285714,23.659003831418
2021-02-13,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-13,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-14,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-14,California,State,Total,128.0,100.0,434.57142857142,100.0
2021-02-14,California,State,Other,27.0,21.09,103.57142857142,23.833004602235
2021-02-14,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-14,California,State,Beta,0.0,0.0,0.14285714285,0.032873109796
2021-02-14,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-14,California,State,Delta,0.0,0.0,0.0,0.0
2021-02-14,California,State,Epsilon,93.0,72.66,309.28571428571,71.170282708744
2021-02-14,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-14,California,State,Alpha,8.0,6.25,21.57142857142,4.963839579224
2021-02-15,California,State,Delta,1.0,0.42,0.14285714285,0.035945363048
2021-02-15,California,State,Beta,0.0,0.0,0.14285714285,0.035945363048
2021-02-15,California,State,Total,236.0,100.0,397.42857142857,100.0
2021-02-15,California,State,Alpha,13.0,5.51,20.85714285714,5.248023005032
2021-02-15,California,State,Epsilon,167.0,70.76,280.57142857142,70.5966930266
2021-02-15,California,State,Other,55.0,23.31,95.71428571428,24.083393242272
2021-02-15,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-15,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-15,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-15,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-16,California,State,Alpha,39.0,7.47,23.28571428571,6.125516723036
2021-02-16,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-16,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-16,California,State,Epsilon,361.0,69.16,264.71428571428,69.635475385194
2021-02-16,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-16,California,State,Other,121.0,23.18,91.71428571428,24.12626832018
2021-02-16,California,State,Delta,0.0,0.0,0.14285714285,0.037579857197
2021-02-16,California,State,Total,522.0,100.0,380.14285714285,100.0
2021-02-16,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-16,California,State,Beta,1.0,0.19,0.28571428571,0.075159714393
2021-02-17,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-17,California,State,Alpha,34.0,7.52,25.14285714285,6.853582554517
2021-02-17,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-17,California,State,Other,103.0,22.79,83.57142857142,22.780373831776
2021-02-17,California,State,Delta,0.0,0.0,0.14285714285,0.038940809969
2021-02-17,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-17,California,State,Total,452.0,100.0,366.85714285714,100.0
2021-02-17,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-17,California,State,Beta,0.0,0.0,0.28571428571,0.077881619938
2021-02-17,California,State,Epsilon,315.0,69.69,257.71428571428,70.249221183801
2021-02-18,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-18,California,State,Other,90.0,23.94,78.71428571428,22.665569724393
2021-02-18,California,State,Beta,0.0,0.0,0.28571428571,0.082270670506
2021-02-18,California,State,Total,376.0,100.0,347.28571428571,100.0
2021-02-18,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-18,California,State,Alpha,31.0,8.24,25.57142857142,7.363225010284
2021-02-18,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-18,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-18,California,State,Delta,1.0,0.27,0.28571428571,0.082270670506
2021-02-18,California,State,Epsilon,254.0,67.55,242.42857142857,69.806663924311
2021-02-19,California,State,Delta,0.0,0.0,0.28571428571,0.084781687156
2021-02-19,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-19,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-19,California,State,Total,337.0,100.0,337.0,100.0
2021-02-19,California,State,Epsilon,235.0,69.73,233.57142857142,69.309029249682
2021-02-19,California,State,Alpha,19.0,5.64,24.57142857142,7.291225095379
2021-02-19,California,State,Other,83.0,24.63,78.42857142857,23.272573124205
2021-02-19,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-19,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-19,California,State,Beta,0.0,0.0,0.14285714285,0.042390843578
2021-02-20,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-20,California,State,Delta,0.0,0.0,0.28571428571,0.08826125331
2021-02-20,California,State,Other,48.0,22.33,75.28571428571,23.256840247132
2021-02-20,California,State,Total,215.0,100.0,323.71428571428,100.0
2021-02-20,California,State,Alpha,25.0,11.63,24.14285714285,7.458075904678
2021-02-20,California,State,Beta,0.0,0.0,0.14285714285,0.044130626655
2021-02-20,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-20,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-20,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-20,California,State,Epsilon,142.0,66.05,223.85714285714,69.152691968226
2021-02-21,California,State,Alpha,5.0,5.88,23.71428571428,7.467386414755
2021-02-21,California,State,Beta,0.0,0.0,0.14285714285,0.044984255511
2021-02-21,California,State,Epsilon,61.0,71.76,219.28571428571,69.050832208727
2021-02-21,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-21,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-21,California,State,Other,19.0,22.35,74.14285714285,23.346828609987
2021-02-21,California,State,Total,85.0,100.0,317.57142857142,100.0
2021-02-21,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-21,California,State,Delta,0.0,0.0,0.28571428571,0.089968511021
2021-02-21,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-22,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-22,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-22,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-22,California,State,Beta,1.0,0.33,0.28571428571,0.087489063867
2021-02-22,California,State,Total,299.0,100.0,326.57142857142,100.0
2021-02-22,California,State,Delta,1.0,0.33,0.28571428571,0.087489063867
2021-02-22,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-22,California,State,Alpha,17.0,5.69,24.28571428571,7.436570428696
2021-02-22,California,State,Other,65.0,21.74,75.57142857142,23.140857392826
2021-02-22,California,State,Epsilon,215.0,71.91,226.14285714285,69.247594050744
2021-02-23,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-23,California,State,Beta,0.0,0.0,0.14285714285,0.048567265663
2021-02-23,California,State,Other,52.0,17.63,65.71428571428,22.340942204954
2021-02-23,California,State,Total,295.0,100.0,294.14285714285,100.0
2021-02-23,California,State,Delta,0.0,0.0,0.28571428571,0.097134531326
2021-02-23,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-23,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-23,California,State,Epsilon,221.0,74.92,206.14285714285,70.082564351627
2021-02-23,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-23,California,State,Alpha,22.0,7.46,21.85714285714,7.43079164643
2021-02-24,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-24,California,State,Alpha,32.0,11.31,21.57142857142,7.989417989418
2021-02-24,California,State,Delta,0.0,0.0,0.28571428571,0.10582010582
2021-02-24,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-24,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-24,California,State,Other,57.0,20.14,59.14285714285,21.904761904762
2021-02-24,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-24,California,State,Total,283.0,100.0,270.0,100.0
2021-02-24,California,State,Beta,0.0,0.0,0.14285714285,0.05291005291
2021-02-24,California,State,Epsilon,194.0,68.55,188.85714285714,69.94708994709
2021-02-25,California,State,Beta,0.0,0.0,0.14285714285,0.055710306407
2021-02-25,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-25,California,State,Other,70.0,24.91,56.28571428571,21.949860724234
2021-02-25,California,State,Epsilon,187.0,66.55,179.28571428571,69.91643454039
2021-02-25,California,State,Alpha,24.0,8.54,20.57142857142,8.022284122563
2021-02-25,California,State,Total,281.0,100.0,256.42857142857,100.0
2021-02-25,California,State,Delta,0.0,0.0,0.14285714285,0.055710306407
2021-02-25,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-25,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-25,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-26,California,State,Total,237.0,100.0,242.14285714285,100.0
2021-02-26,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-26,California,State,Other,48.0,20.25,51.28571428571,21.17994100295
2021-02-26,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-26,California,State,Alpha,28.0,11.81,21.85714285714,9.026548672566
2021-02-26,California,State,Delta,0.0,0.0,0.14285714285,0.058997050147
2021-02-26,California,State,Beta,0.0,0.0,0.14285714285,0.058997050147
2021-02-26,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-26,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-26,California,State,Epsilon,161.0,67.93,168.71428571428,69.675516224189
2021-02-27,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-27,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-27,California,State,Other,36.0,19.67,49.57142857142,20.86590499098
2021-02-27,California,State,Alpha,12.0,6.56,20.0,8.41852074564
2021-02-27,California,State,Epsilon,135.0,73.77,167.71428571428,70.595309681299
2021-02-27,California,State,Total,183.0,100.0,237.57142857142,100.0
2021-02-27,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-27,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-27,California,State,Delta,0.0,0.0,0.14285714285,0.06013229104
2021-02-27,California,State,Beta,0.0,0.0,0.14285714285,0.06013229104
2021-02-28,California,State,Total,129.0,100.0,243.85714285714,100.0
2021-02-28,California,State,Other,19.0,14.73,49.57142857142,20.3280609256
2021-02-28,California,State,Beta,0.0,0.0,0.14285714285,0.058582308143
2021-02-28,California,State,Epsilon,90.0,69.77,171.85714285714,70.474516695958
2021-02-28,California,State,Delta,0.0,0.0,0.14285714285,0.058582308143
2021-02-28,California,State,Gamma,1.0,0.78,0.14285714285,0.058582308143
2021-02-28,California,State,Omicron,1.0,0.78,0.14285714285,0.058582308143
2021-02-28,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-28,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-28,California,State,Alpha,18.0,13.95,21.85714285714,8.96309314587
2021-03-01,California,State,Epsilon,204.0,69.86,170.28571428571,70.117647058824
2021-03-01,California,State,Other,56.0,19.18,48.28571428571,19.882352941176
2021-03-01,California,State,Beta,0.0,0.0,0.0,0.0
2021-03-01,California,State,Total,292.0,100.0,242.85714285714,100.0
2021-03-01,California,State,Gamma,1.0,0.34,0.28571428571,0.117647058824
2021-03-01,California,State,Alpha,31.0,10.62,23.85714285714,9.823529411765
2021-03-01,California,State,Omicron,0.0,0.0,0.14285714285,0.058823529412
2021-03-01,California,State,Delta,0.0,0.0,0.0,0.0
2021-03-01,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-01,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-02,California,State,Epsilon,321.0,54.59,184.57142857142,64.826894129453
2021-03-02,California,State,Gamma,5.0,0.85,1.0,0.351229302559
2021-03-02,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-02,California,State,Beta,0.0,0.0,0.0,0.0
2021-03-02,California,State,Omicron,0.0,0.0,0.14285714285,0.050175614651
2021-03-02,California,State,Alpha,65.0,11.05,30.0,10.536879076769
2021-03-02,California,State,Other,197.0,33.5,69.0,24.234821876568
2021-03-02,California,State,Total,588.0,100.0,284.71428571428,100.0
2021-03-02,California,State,Delta,0.0,0.0,0.0,0.0
2021-03-02,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-03,California,State,Beta,0.0,0.0,0.0,0.0
2021-03-03,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-03,California,State,Epsilon,347.0,59.11,206.42857142857,62.908141053548
2021-03-03,California,State,Omicron,0.0,0.0,0.14285714285,0.043535045712
2021-03-03,California,State,Delta,1.0,0.17,0.14285714285,0.043535045712
2021-03-03,California,State,Alpha,54.0,9.2,33.14285714285,10.100130605137
2021-03-03,California,State,Total,587.0,100.0,328.14285714285,100.0
2021-03-03,California,State,Other,184.0,31.35,87.14285714285,26.556377884197
2021-03-03,California,State,Gamma,1.0,0.17,1.14285714285,0.348280365694
2021-03-03,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-04,California,State,Gamma,2.0,0.41,1.42857142857,0.4
2021-03-04,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-04,California,State,Total,484.0,100.0,357.14285714285,100.0
2021-03-04,California,State,Delta,0.0,0.0,0.14285714285,0.04
2021-03-04,California,State,Alpha,57.0,11.78,37.85714285714,10.6
2021-03-04,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-04,California,State,Beta,1.0,0.21,0.14285714285,0.04
2021-03-04,California,State,Omicron,0.0,0.0,0.14285714285,0.04
2021-03-04,California,State,Other,144.0,29.75,97.71428571428,27.36
2021-03-04,California,State,Epsilon,280.0,57.85,219.71428571428,61.52
2021-03-05,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-05,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-05,California,State,Epsilon,294.0,55.06,238.71428571428,59.742581337147
2021-03-05,California,State,Delta,1.0,0.19,0.28571428571,0.071505184126
2021-03-05,California,State,Beta,0.0,0.0,0.14285714285,0.035752592063
2021-03-05,California,State,Total,534.0,100.0,399.57142857142,100.0
2021-03-05,California,State,Omicron,0.0,0.0,0.14285714285,0.035752592063
2021-03-05,California,State,Gamma,3.0,0.56,1.85714285714,0.464783696818
2021-03-05,California,State,Alpha,76.0,14.23,44.71428571428,11.190561315695
2021-03-05,California,State,Other,160.0,29.96,113.71428571428,28.459063282088
2021-03-06,California,State,Beta,1.0,0.28,0.28571428571,0.067249495629
2021-03-06,California,State,Total,360.0,100.0,424.85714285714,100.0
2021-03-06,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-06,California,State,Delta,0.0,0.0,0.28571428571,0.067249495629
2021-03-06,California,State,Gamma,0.0,0.0,1.85714285714,0.437121721587
2021-03-06,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-06,California,State,Omicron,0.0,0.0,0.14285714285,0.033624747814
2021-03-06,California,State,Epsilon,218.0,60.56,250.57142857142,58.977807666443
2021-03-06,California,State,Other,78.0,21.67,119.71428571428,28.17753866846
2021-03-06,California,State,Alpha,63.0,17.5,52.0,12.239408204438
2021-03-07,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-07,California,State,Epsilon,190.0,57.75,264.85714285714,58.412098298677
2021-03-07,California,State,Beta,1.0,0.3,0.42857142857,0.094517958412
2021-03-07,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-07,California,State,Alpha,41.0,12.46,55.28571428571,12.192816635161
2021-03-07,California,State,Total,329.0,100.0,453.42857142857,100.0
2021-03-07,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-07,California,State,Gamma,2.0,0.61,2.0,0.441083805923
2021-03-07,California,State,Delta,0.0,0.0,0.28571428571,0.063011972275
2021-03-07,California,State,Other,95.0,28.88,130.57142857142,28.796471329553
2021-03-08,California,State,Delta,1.0,0.16,0.42857142857,0.085567598403
2021-03-08,California,State,Beta,1.0,0.16,0.57142857142,0.114090131204
2021-03-08,California,State,Alpha,80.0,12.82,62.28571428571,12.435824301198
2021-03-08,California,State,Total,624.0,100.0,500.85714285714,100.0
2021-03-08,California,State,Other,231.0,37.02,155.57142857142,31.061038220194
2021-03-08,California,State,Gamma,5.0,0.8,2.57142857142,0.513405590416
2021-03-08,California,State,Epsilon,306.0,49.04,279.42857142857,55.790074158585
2021-03-08,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-08,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-08,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-09,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-09,California,State,Delta,0.0,0.0,0.42857142857,0.083056478405
2021-03-09,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-09,California,State,Beta,5.0,0.72,1.28571428571,0.249169435216
2021-03-09,California,State,Total,694.0,100.0,516.0,100.0
2021-03-09,California,State,Alpha,93.0,13.4,66.28571428571,12.846068660022
2021-03-09,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-09,California,State,Gamma,6.0,0.86,2.71428571428,0.526024363234
2021-03-09,California,State,Epsilon,378.0,54.47,287.57142857142,55.730897009967
2021-03-09,California,State,Other,212.0,30.55,157.71428571428,30.564784053156
2021-03-10,California,State,Alpha,113.0,16.03,74.71428571428,14.02144772118
2021-03-10,California,State,Total,705.0,100.0,532.85714285714,100.0
2021-03-10,California,State,Other,210.0,29.79,161.42857142857,30.29490616622
2021-03-10,California,State,Gamma,8.0,1.13,3.71428571428,0.697050938338
2021-03-10,California,State,Beta,0.0,0.0,1.28571428571,0.241286863271
2021-03-10,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-10,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-10,California,State,Delta,0.0,0.0,0.28571428571,0.053619302949
2021-03-10,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-10,California,State,Epsilon,374.0,53.05,291.42857142857,54.691689008043
2021-03-11,California,State,Gamma,6.0,0.97,4.28571428571,0.776397515528
2021-03-11,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-11,California,State,Beta,4.0,0.65,1.71428571428,0.310559006211
2021-03-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-11,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-11,California,State,Delta,0.0,0.0,0.28571428571,0.051759834369
2021-03-11,California,State,Epsilon,314.0,50.81,296.28571428571,53.674948240166
2021-03-11,California,State,Alpha,93.0,15.05,79.85714285714,14.466873706004
2021-03-11,California,State,Total,618.0,100.0,552.0,100.0
2021-03-11,California,State,Other,201.0,32.52,169.57142857142,30.719461697723
